tempo_us,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,angle,distance,intensity,tof_mm,flow_dx,flow_dy
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,23905,554,84,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,27118,7152,2,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,796,50415,49,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,4010,61344,58,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,7223,60930,238,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,10437,61320,4,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,13651,15602,136,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,16865,2072,231,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,20078,60932,45,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,23292,12881,3,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,26506,11348,9,89,0,0
12691323,19,-4209,16002,20,-120,-181,-450,-3763,15974,-58,-530,-474,29720,632,68,89,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,245,28628,165,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,5727,109,174,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,11210,31232,170,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,16692,11348,16,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,22175,201,55,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,27657,10986,2,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,33140,34699,50,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,2622,60734,11,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,8105,751,238,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,13587,617,238,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,19070,53230,3,91,0,0
12860231,-9,-4313,15800,-19,-113,-163,-316,-3853,16130,-98,-542,-477,24553,39661,50,91,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,25393,633,0,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,25061,156,228,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,24729,21665,44,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,24397,62467,0,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,24065,53980,137,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,23733,54016,174,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,23400,137,211,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,23068,54130,0,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,22736,40129,109,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,22404,40448,134,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,22072,29696,121,89,0,0
12939292,12,-4126,15898,-73,-129,-183,-458,-3821,16030,-137,-538,-467,21739,230,1,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,11526,17392,3,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,13774,60401,36,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,16023,61443,183,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,18272,752,238,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,20521,632,232,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,22770,54197,0,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,25019,40350,0,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,27268,29633,105,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,29517,54528,102,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,31766,143,164,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,34015,11348,173,89,0,0
13033932,28,-4400,16005,-43,-132,-169,-348,-3760,16109,-94,-553,-466,264,48947,237,89,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,944,13310,39,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,4469,56811,15,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,7994,52712,234,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,11520,58119,118,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,15045,52231,43,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,18571,1133,237,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,22096,46832,2,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,25622,35056,0,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,29147,56820,72,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,32673,61184,83,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,198,61440,171,88,0,0
13110617,-40,-4209,15870,-30,-149,-194,-397,-3762,16022,-96,-576,-460,3724,204,84,88,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,25432,632,2,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,24375,90,225,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,23318,21607,44,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,22260,35340,0,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,21203,61844,210,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,20145,167,95,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,19088,13305,102,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,18030,27009,174,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,16973,54272,115,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,15915,53760,151,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,14858,49076,0,89,0,0
13237663,47,-4238,15905,-39,-134,-171,-424,-3812,15992,-106,-560,-455,13800,5617,237,89,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,25421,741,238,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,23127,53228,3,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,20832,7661,229,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,18537,59407,220,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,16243,39951,33,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,13948,4045,15,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,11653,65260,36,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,9358,59407,236,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,7064,59143,161,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,4769,21231,240,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,2474,61698,120,88,0,0
13397466,5,-4225,15907,10,-122,-176,-402,-3841,16032,-60,-576,-462,179,61440,90,88,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,29442,59907,20,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,31350,19715,19,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,33258,1091,239,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,35166,52487,15,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,1074,3048,16,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,2982,852,53,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,4891,59412,238,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,6799,60419,35,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,8707,30961,22,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,10615,38965,225,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,12523,141,223,90,0,0
13505914,55,-4263,15892,-28,-141,-159,-378,-3788,16085,-64,-553,-450,14432,42998,244,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,124,58706,154,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,2067,0,124,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,4011,54272,138,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,5955,30804,0,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,7899,30418,146,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,9843,35125,211,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,11786,108,168,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,13730,32380,0,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,15674,6538,145,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,17618,60542,251,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,19562,750,238,90,0,0
13657817,-20,-4278,16063,-38,-117,-185,-429,-3833,16067,-119,-551,-478,21506,13673,12,90,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,336,10985,2,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,681,4436,54,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,1027,61870,58,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,1373,61442,120,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,1719,757,238,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,2065,53237,3,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,2410,21740,44,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,2756,14027,118,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,3102,56811,15,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,3448,64745,229,89,0,0
13793738,-55,-4156,15967,17,-112,-160,-497,-3754,16000,-49,-559,-485,3794,12631,29,89,0,0
