tempo_us,ax1,ay1,az1,gx1,gy1,gz1,ax2,ay2,az2,gx2,gy2,gz2,angle,distance,intensity,tof_mm,flow_dx,flow_dy
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,436,46319,180,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,5935,61185,208,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,11434,21505,209,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,16934,61996,233,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,22433,697,237,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,27933,60897,84,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,33432,4140,220,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,2932,4141,194,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,8431,12588,238,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,13931,1165,233,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,19430,60735,165,91,0,0
11411414,-133,-3937,16030,-9,-92,-192,-601,-3441,16027,-41,-542,-472,24930,5950,248,91,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,7760,60939,30,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,7076,61698,2,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,6392,11348,12,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,5708,8429,4,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,5023,44269,4,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,4339,59872,224,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,3655,57615,77,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,2971,30188,240,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,2286,776,240,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,1602,62200,0,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,918,42223,1,99,0,0
11530614,-63,-3916,16080,-19,-126,-169,-514,-3449,16083,-55,-552,-447,233,89,190,99,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,23684,391,231,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,23508,30177,3,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,23332,10719,221,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,23155,2131,201,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22979,61441,235,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22802,776,236,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22626,22250,3,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22449,30696,222,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22273,60175,184,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,22096,3877,232,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,21920,2303,227,98,0,0
11608140,26,-3932,16041,12,-82,-202,-340,-3492,16069,-81,-528,-468,21743,57891,3,98,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,22192,56828,30,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,22565,56848,84,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,22938,1836,232,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,23312,1819,230,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,23685,1632,141,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,24058,49903,3,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,24432,61934,148,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,24805,61955,38,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,25178,1005,236,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,25552,7,234,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,25925,53894,0,97,0,0
11746061,117,-3911,16055,-9,-153,-144,-502,-3380,16156,-69,-569,-433,26299,49022,0,97,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,436,11959,207,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,2373,11758,2,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,4310,19694,235,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,6247,60932,63,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,8185,28932,27,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,10122,4059,232,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,12059,23567,9,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,13996,46561,5,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,15934,61187,42,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,17871,824,241,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,19808,884,237,96,0,0
11818927,-163,-3938,16090,13,-104,-195,-586,-3417,16115,-54,-540,-447,21746,24202,0,96,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,28038,60695,219,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,1628,60420,5,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,4755,11348,18,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,7882,4095,56,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,11009,60871,57,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,14136,60677,237,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,17263,1243,238,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,20390,61650,3,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,23517,43248,63,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,26644,760,84,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,29771,12016,249,98,0,0
11932164,-30,-3919,16029,5,-133,-176,-489,-3419,16117,-53,-557,-434,32898,45558,0,98,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,25149,461,241,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,26093,60880,182,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,27037,51476,3,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,27981,60141,192,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,28925,21466,46,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,333,1074,239,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,1278,5891,3,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,2222,63729,2,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,3166,60500,102,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,4110,58624,82,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,5054,46639,231,97,0,0
12031287,7,-3904,16044,6,-128,-175,-502,-3440,15987,-64,-561,-449,5999,158,222,97,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,604,10977,10,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,785,47622,207,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,967,61185,131,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,1149,60929,2,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,1331,744,237,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,1513,1118,84,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,1694,2287,219,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,1876,39322,47,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,2058,59812,208,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,2240,59663,224,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,2422,58344,79,99,0,0
12104184,-211,-3822,16059,59,-88,-205,-430,-3452,15914,-51,-515,-494,2604,60420,84,99,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,10256,146,126,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,9573,2,128,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,8890,12251,233,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,8206,34844,217,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,7523,9730,84,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,6840,4652,14,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,6156,464,239,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,5473,56272,1,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,4790,60143,3,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,4106,61421,24,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,3423,60932,78,96,0,0
12195009,124,-3942,16139,7,-90,-221,-368,-3544,16147,-83,-526,-476,2739,56584,118,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,24156,60943,5,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,22992,22339,35,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,21828,54320,2,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,20663,32095,113,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,19499,29696,75,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,18335,54016,0,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,17170,123,193,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,16006,140,0,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,14842,47777,124,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,13677,56321,3,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,12513,59649,179,96,0,0
12270988,99,-3869,16017,-54,-141,-183,-182,-3583,16064,-138,-562,-452,11348,465,67,96,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,246,54272,210,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,4044,23471,0,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,7843,144,184,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,11642,21643,44,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,15440,29452,0,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,19239,43906,174,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,23038,44544,235,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,26837,11136,1,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,30635,59393,136,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,34434,54404,5,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,2233,61524,180,100,0,0
12370232,124,-3833,15911,-74,-149,-174,-290,-3568,16163,-142,-562,-441,6032,60929,177,100,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,33537,61627,208,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,33773,60673,2,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,34009,21742,44,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,34245,3596,94,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,34481,60932,154,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,34717,21513,192,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,34954,60175,192,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,35190,12589,134,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,35426,59615,9,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,35662,58605,236,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,35898,61443,116,97,0,0
12515983,-56,-3933,15951,10,-93,-180,-412,-3556,16080,-73,-548,-460,135,15058,242,97,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,29025,35565,2,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,1333,29932,208,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,3178,55055,192,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,5022,4032,233,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,6867,4095,84,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,8712,12695,59,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,10556,60142,4,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,12401,57839,238,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,14246,61186,55,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,16090,25666,0,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,17935,21724,44,99,0,0
12634054,-86,-3949,16064,-8,-140,-179,-582,-3443,16034,-64,-555,-442,19780,45317,0,99,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,4574,117,237,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,4240,435,240,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,3906,21505,44,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,3572,15378,2,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,3238,51493,237,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,2904,1149,29,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,2570,12782,0,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,2236,59611,235,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,1902,57098,201,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,1568,59988,63,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,1234,60420,0,94,0,0
12708737,-165,-3881,15970,22,-93,-199,-308,-3484,16137,-68,-537,-480,900,49458,235,94,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,17921,57990,69,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,18247,57859,226,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,18573,1180,213,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,18899,61116,236,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,19225,60929,91,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,19551,21506,247,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,19877,60418,7,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,20203,12880,172,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,20529,18409,5,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,20855,57065,192,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,21181,2281,228,99,0,0
12811133,23,-3836,16058,20,-90,-204,-382,-3551,16025,-38,-505,-482,21508,60436,44,99,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,132,145,168,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,3080,30866,122,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,6028,2259,1,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,8976,479,84,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,11924,2348,149,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,14872,12549,242,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,17821,449,239,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,20769,52463,1,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,23717,65260,236,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,26665,60675,220,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,29613,790,234,101,0,0
12893106,70,-3923,15879,-62,-108,-206,-196,-3457,16147,-60,-533,-465,32562,21667,188,101,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,352,3050,1,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,551,49667,1,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,750,53306,193,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,949,35329,192,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,1148,21505,222,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,1347,61185,230,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,1546,13072,133,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,1745,23533,2,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,1944,5867,235,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,2143,55311,192,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,2342,8809,15,97,0,0
13002384,26,-3947,15999,-24,-83,-182,-282,-3562,16038,-81,-524,-474,2542,30444,5,97,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,11104,56238,233,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,12748,47872,173,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,14393,137,210,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,16038,37247,0,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,17682,34002,0,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,19327,22612,51,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,20972,29784,134,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,22617,33792,186,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,24261,424,227,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,25906,34442,225,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,27551,1227,222,98,0,0
13078346,64,-3932,16016,-60,-116,-175,-306,-3501,16056,-125,-547,-479,29196,21512,44,98,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,130,129,132,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,5490,35227,119,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,10850,292,236,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,16211,11348,8,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,21571,619,85,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,26931,46063,1,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,32292,60142,186,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,1652,2049,212,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,7012,63795,240,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,12373,61143,2,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,17733,55530,84,97,0,0
13191533,84,-3928,15918,-27,-110,-217,-323,-3470,15958,-87,-528,-496,23094,1881,224,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,25856,38802,131,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,28775,25600,142,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,31694,156,145,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,34613,60049,178,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,1533,47065,1,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,4452,49649,242,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,7371,60930,107,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,10290,60419,27,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,13210,60676,234,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,16129,49156,15,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,19048,21736,44,97,0,0
13309473,-42,-3905,15954,8,-80,-187,-340,-3522,16097,-81,-536,-483,21968,1534,238,97,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,9472,60421,82,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,10120,59649,230,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,10769,400,224,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,11418,14002,232,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,12066,23533,2,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,12715,5868,234,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,13364,55306,169,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,14013,3871,216,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,14661,4032,234,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,15310,18228,5,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,15959,21745,44,96,0,0
13414182,-130,-3896,15949,1,-97,-201,-608,-3438,16067,-67,-518,-479,16608,993,238,96,0,0
13492018,180,-4010,16111,-48,-99,-215,-463,-3580,16133,-99,-528,-482,17760,13950,113,99,0,0
13492018,180,-4010,16111,-48,-99,-215,-463,-3580,16133,-99,-528,-482,18362,32407,0,99,0,0
